"case","beta0","se_beta0","pval_beta0","beta0_c","se_beta0_c","pval_beta0_c","beta2","se_beta2","pval_beta2","beta0Tbeta2","beta2_flip","meta.analysis.paper","meta.analysis.year","windows","grouped_es","meta.analysis.paper.1"
"MA_283",0.435033657116964,0.110325171947985,0.00025561040255269,0.362385780143394,0.191131231466682,0.0639878427470554,-0.00859292095948422,0.0180612288264501,0.636399241903771,-0.00373820983031896,-0.00859292095948422,"griffen.west.2003.science",2003,"after","Zr","griffen.west.2003.science"
"MA_284",0.059577974640646,0.022076841687005,0.00871939296499929,0.0608787014040445,0.0354610085397476,0.0905058120226598,0.000196518601139544,0.00418798503691521,0.962709048420584,1.17081799939862e-05,0.000196518601139544,"osenberg.et.al.2002.ecoletts",2002,"after","uncommon","osenberg.et.al.2002.ecoletts"
"MA_285",0.561811035400364,0.309511096019834,0.0861990480584093,0.0423074743133534,0.45826709361289,0.927522575532736,-0.0414985776616019,0.0281071002790632,0.158108467959779,-0.0233143588837019,-0.0414985776616019,"patterson.ruckstuhl.2013.parasit",2013,"after","Zr","patterson.ruckstuhl.2013.parasit"
"MA_286",0.406712868462629,0.123849741494475,0.00242776811055767,0.173426905745552,0.258690856382454,0.507411276448874,-0.0144410586373977,0.015251230165436,0.350796704069442,-0.00587336438163365,-0.0144410586373977,"patterson.ruckstuhl.2013.parasit",2013,"after","Zr","patterson.ruckstuhl.2013.parasit"
"MA_287",0.511501826268842,0.551758052024117,0.367679426391058,-0.697726892804597,0.542391637288077,0.217808324281107,-0.0958725031819705,0.0370547016000998,0.0206123735035158,-0.0490389604665357,-0.0958725031819705,"patterson.ruckstuhl.2013.parasit",2013,"after","Zr","patterson.ruckstuhl.2013.parasit"
"MA_288",-0.377645150809485,0.16649755770701,0.0275833182650881,-0.629405987302027,0.280008025123475,0.029029524789399,-0.0384315995375279,0.034495784139686,0.270565130937627,0.0145135072031993,0.0384315995375279,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_289",-0.360322979471718,0.105731326112357,0.000842025749416623,-0.0608315254947824,0.251341487082174,0.809093977753785,0.0340601346658046,0.0263127651745544,0.197531616259937,-0.0122726492010385,-0.0340601346658046,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_290",-0.632410093606107,0.182128302913712,0.00104749906208798,-0.277786045146776,0.29791962174891,0.355513172102656,0.0465726350199766,0.0316413289078364,0.147194272857837,-0.0294530044724666,-0.0465726350199766,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_291",-0.362999889173813,0.0588015292184603,1.30553924545338e-09,-0.452712089700321,0.11045898532086,4.79214727518158e-05,-0.0122645591808196,0.0127850037026911,0.337836744646353,0.00445203362340393,0.0122645591808196,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_292",0.058894384698426,0.162712875010242,0.718366033932652,0.0579382320036139,0.297808098352824,0.84625851223045,-0.000407506429105395,0.0411000704027395,0.992114763108667,-2.39998404040227e-05,-0.000407506429105395,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_293",0.0283620803797466,0.119808023096006,0.813360853038818,0.211350671328498,0.198491305338087,0.289616359524716,0.0274208432104148,0.0237372019911437,0.250852681895881,0.00077771215921418,0.0274208432104148,"preisser.et.al.2009.ecoletts",2009,"after","lnRR","preisser.et.al.2009.ecoletts"
"MA_294",0.702042491692544,0.0832381462140439,3.99765227349227e-14,0.63474577487998,0.121109298315501,5.8964110093466e-07,-0.0143546142929247,0.0186685916695275,0.443265600327475,-0.0100775491854931,-0.0143546142929247,"scheper.et.al.2013.ecoletts",2013,"after","SMD","scheper.et.al.2013.ecoletts"
"MA_295",0.734600185409348,0.0746904995217956,1.89769940311861e-18,0.658591419014193,0.11045299587487,1.34930992534849e-08,-0.0140373829507882,0.0149825099393281,0.350099343512996,-0.0103118641165318,-0.0140373829507882,"scheper.et.al.2013.ecoletts",2013,"after","SMD","scheper.et.al.2013.ecoletts"
"MA_296",0.647157021500716,0.116864038716555,2.65500295114379e-06,0.56979597640011,0.222371890127272,0.0147252950529456,-0.00887273016328323,0.0229581847081041,0.701420952133761,-0.00574204962502084,-0.00887273016328323,"ruggiero.werenkraut.2007.geb",2007,"after","Zr","ruggiero.werenkraut.2007.geb"
"MA_297",0.103012357696875,0.224777071286543,0.653779424265065,-0.263706701048806,0.389892218205614,0.510668337239121,-0.0653988547636297,0.0574183282617261,0.275261529198065,-0.00673689021987797,-0.0653988547636297,"honnay.et.al.2010.j.biogeog",2010,"after","Zr","honnay.et.al.2010.j.biogeog"
"MA_298",-0.743491287810036,0.146246422147976,0.000209607636239973,-0.53911431890215,0.252135142206629,0.0537637493213207,0.0257840542027749,0.0261205322751925,0.343070683242278,-0.0191702196641952,-0.0257840542027749,"holloway.smith.2011.j.wild.mgmt",2011,"after","SMD","holloway.smith.2011.j.wild.mgmt"
"MA_299",0.823614589779577,0.165613052689615,1.05363065517945e-05,0.945643817647979,0.22595293833452,0.000138092381213144,0.0509336854863991,0.0628051114127545,0.421843384209031,0.0419497264796119,0.0509336854863991,"constantini.moller.2009.comp.biochem",2009,"after","Zr","constantini.moller.2009.comp.biochem"
"MA_300",-0.0858982160948939,0.147773065596951,0.563467188714624,-0.352673360342109,0.222657981730986,0.119160472886065,-0.0626658996963481,0.0395228292255512,0.118787815346265,0.00538288899389904,0.0626658996963481,"filazzola.et.al.2019.j.appl.ecol",2019,"after","SMD","filazzola.et.al.2019.j.appl.ecol"
"MA_301",0.0324396532021411,0.125261504296075,0.796259011470166,0.0482833825754169,0.184136226968373,0.793775135062693,0.00560085162963698,0.0420084489677275,0.894242855847979,0.000181689684503278,0.00560085162963698,"wang.curtis.2002.plant.ecol",2002,"after","lnRR","wang.curtis.2002.plant.ecol"
"MA_302",0.469430942908705,0.0808843748057012,1.03910937984637e-08,0.42584307038033,0.1402147842394,0.00249017839616002,-0.00450590690257157,0.0118044882688599,0.702807558822158,-0.00211521212593221,-0.00450590690257157,"hoeksema.et.al.2010.ecol.letts",2010,"after","lnRR","hoeksema.et.al.2010.ecol.letts"
"MA_303",0.66203288321458,0.151078870576379,7.97216062124281e-05,0.507167770168311,0.221639907932026,0.0274840279925733,-0.0151361147968641,0.0157081316670747,0.341043712563196,-0.0100206057196352,-0.0151361147968641,"tamme.et.al.2010.j.veg.sci",2010,"after","Zr","tamme.et.al.2010.j.veg.sci"
"MA_304",-0.140682943047373,0.0681761354192367,0.0440708698677454,-0.00583353638038171,0.123073833969029,0.96238061371698,0.0181248769256889,0.0137726082313566,0.194055737675247,-0.00254986102827746,-0.0181248769256889,"giora.et.al.2014.j.ppees",2014,"after","SMD","giora.et.al.2014.j.ppees"
"MA_305",-0.11093061666392,0.0639327046261304,0.0882212015679139,-0.0288409884374058,0.130443739884974,0.825834088882337,0.00888001074817407,0.0122996821398577,0.473370907318953,-0.000985065068277186,-0.00888001074817407,"giora.et.al.2014.j.ppees",2014,"after","SMD","giora.et.al.2014.j.ppees"
"MA_306",0.484185675796199,0.183853533164066,0.0163684134867944,0.268489207379633,0.3472480540931,0.449444375301996,-0.0347813445275349,0.0473626006580196,0.472186451008301,-0.0168406288051651,-0.0347813445275349,"slatyer.et.al.2013.ecol.letts",2013,"after","Zr","slatyer.et.al.2013.ecol.letts"
"MA_307",0.785042578054136,0.0930326502785009,1.14521583809217e-10,0.708365602471854,0.17420634039838,0.000205374423718754,-0.0104269496855047,0.0198984430162764,0.603027257033782,-0.00818559946237396,-0.0104269496855047,"slatyer.et.al.2013.ecol.letts",2013,"after","Zr","slatyer.et.al.2013.ecol.letts"
"MA_308",0.576890198638001,0.187928276577678,0.0118461505128672,0.477937615675623,0.349113361168133,0.204189746245465,-0.0187604924770368,0.0530653487811817,0.731826986071684,-0.0108227442316246,-0.0187604924770368,"slatyer.et.al.2013.ecol.letts",2013,"after","Zr","slatyer.et.al.2013.ecol.letts"
"MA_309",-1.00760417505044,0.10670371807218,2.43853979668472e-12,-0.947609402494954,0.172352441663139,1.72452825716543e-06,0.0082260858582789,0.0176027975083355,0.642528199057963,-0.00828863845427243,-0.0082260858582789,"while.uller.2014.ecogeg",2014,"after","Zr","while.uller.2014.ecogeg"
"MA_310",-0.416821468584301,0.186689698810171,0.0294436611454829,-0.491035597680113,0.267360838530818,0.0714848254713875,-0.00784416992859972,0.0184277997621029,0.671950973372226,0.00326961842996697,0.00784416992859972,"while.uller.2014.ecogeg",2014,"after","Zr","while.uller.2014.ecogeg"
"MA_311",0.913902195005388,0.105362430309579,4.7235553385178e-14,0.784070171045301,0.141955781752973,2.35388949043501e-07,-0.0265261703196138,0.0197507553918795,0.182099002038906,-0.0242423252801825,-0.0265261703196138,"watling.et.al.2011.glob.ecol.biogeogr",2011,"after","Zr","watling.et.al.2011.glob.ecol.biogeogr"
"MA_312",0.810779133087564,0.0680859821398997,2.90366656116267e-24,0.795716337922977,0.105154936807708,2.2113956422587e-12,-0.00152120132272623,0.00782278902609884,0.846047025028009,-0.00123335829109587,-0.00152120132272623,"watling.et.al.2011.glob.ecol.biogeogr",2011,"after","Zr","watling.et.al.2011.glob.ecol.biogeogr"
"MA_314",0.166935882864567,0.058343660500615,0.00432399173807342,0.118578781031681,0.103050854679605,0.250189302539384,-0.0286242913567565,0.048267947581827,0.553320818569135,-0.00477842134900793,-0.0286242913567565,"wolfenbarger.et.al.2008.plos.one",2008,"after","SMD","wolfenbarger.et.al.2008.plos.one"
"MA_315",0.0405047036470007,0.0753646305258686,0.591292747292207,0.0654494800533125,0.0916619782645435,0.475677299862816,0.111790191013831,0.195854312495563,0.56850828555557,0.00452802855765683,0.111790191013831,"wolfenbarger.et.al.2008.plos.one",2008,"after","SMD","wolfenbarger.et.al.2008.plos.one"
"MA_316",-0.0330630810642521,0.122215400098692,0.786871123339008,-0.175039324134143,0.0415310930619788,3.00523671554498e-05,-0.0346868781929803,0.0144735574120903,0.0169425006188175,0.00114685506555536,0.0346868781929803,"wolfenbarger.et.al.2008.plos.one",2008,"after","SMD","wolfenbarger.et.al.2008.plos.one"
"MA_317",-0.0473377025145884,0.0439293671181154,0.281464561644497,-0.107608044201172,0.0651896889700075,0.099099564863382,-0.0284047435844584,0.0225807456245297,0.208699745624495,0.00134461530180608,0.0284047435844584,"wolfenbarger.et.al.2008.plos.one",2008,"after","SMD","wolfenbarger.et.al.2008.plos.one"
"MA_318",-0.27151699135045,0.118292997173225,0.0250041426671444,-0.347264693340637,0.180668512670533,0.059116837369997,-0.0321150362268035,0.0576157292205965,0.579228979876498,0.00871977801341789,0.0321150362268035,"constantini.moller.2013.curr.zool",2013,"after","Zr","constantini.moller.2013.curr.zool"
"MA_319",0.538482305176224,0.197542374699494,0.014375282345133,0.47225882997532,0.284006065410208,0.115804659426343,-0.0186588515421817,0.0563556673042235,0.744872386069855,-0.0100474613903723,-0.0186588515421817,"sciberras.et.al.2015.fish.fish",2015,"after","lnRR","sciberras.et.al.2015.fish.fish"
"MA_320",0.566969836482739,0.175096530326332,0.00432846868970438,0.527943929364334,0.315054087822127,0.111075425897819,-0.00840089231956636,0.0614846816502142,0.892836787919743,-0.00476305254475643,-0.00840089231956636,"sciberras.et.al.2015.fish.fish",2015,"after","lnRR","sciberras.et.al.2015.fish.fish"
"MA_321",0.380546617982642,0.33490354279017,0.288726723655474,0.110786387050727,0.540283360320719,0.843366372376154,-0.0473710661220948,0.0723633892251221,0.533618547790683,-0.0180268990030009,-0.0473710661220948,"sciberras.et.al.2015.fish.fish",2015,"after","lnRR","sciberras.et.al.2015.fish.fish"
"MA_322",0.510761517100219,0.309395991994686,0.159683936772739,0.315266296031113,0.346018051384461,0.413770099052261,-0.0680225996648476,0.0536941160698806,0.273949007370858,-0.0347433262019149,-0.0680225996648476,"sciberras.et.al.2015.fish.fish",2015,"after","lnRR","sciberras.et.al.2015.fish.fish"
"MA_323",0.647369364406505,0.0742573888919214,4.92913159001954e-15,0.898605507857864,0.155292775287338,4.09246989929299e-08,0.0245820611966444,0.0124045818140651,0.0493535929214986,0.0159136733328121,0.0245820611966444,"moller.mousseau.2015.sci.rep",2015,"after","Zr","moller.mousseau.2015.sci.rep"
"MA_325",0.485138734517689,0.328874595577721,0.163977114241085,1.03948731759544,0.419817052204769,0.02916852099325,0.123369615882268,0.0664153318844899,0.0879326322627798,0.0598513793270547,0.123369615882268,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_326",0.612311947081434,0.342708752187661,0.0877779539769816,0.567890148759055,0.686549803050483,0.417443953016889,-0.00999214848920054,0.111232974360226,0.92927292910692,-0.00611831189695414,-0.00999214848920054,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_327",0.94407328644694,0.190997104251151,0.00166970048720581,1.00781935241815,0.326563732587064,0.0214937834981039,0.00968324884895577,0.0511258084114899,0.856023679088439,0.00914169656432739,0.00968324884895577,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_328",-0.111083217811451,0.387535815831938,0.784028739379517,0.328594251457192,0.691273904300839,0.65458062464935,0.0817719864793984,0.089554369359195,0.403071403249609,-0.00908349538496904,-0.0817719864793984,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_329",0.485636973068421,0.254199305029833,0.104641517061093,0.723885196779231,0.512760623145369,0.217122365893778,0.0516444323928424,0.0905748154217667,0.593217035630938,0.0250804458230949,0.0516444323928424,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_330",-0.0252277935871738,0.192552280799862,0.902086414291968,0.142760465521175,0.788141600090741,0.86780769673959,-0.00286520003523158,0.0879293124079276,0.97605205189119,7.22826750747681e-05,0.00286520003523158,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_331",0.0492269980908375,0.364770314321279,0.894569761785966,0.816830210399782,0.380186005618157,0.0510959435978117,0.175389368852842,0.0616404527186284,0.0137789367740528,0.00863389212567149,0.175389368852842,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_332",-0.0557252387533689,0.288687494335928,0.849918844978524,-0.221937555078316,0.604687872540204,0.719988595391976,-0.0357987149136835,0.1193019307613,0.76925971057382,0.00199489193562679,0.0357987149136835,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_333",0.101136691380448,0.110278499982846,0.371213969098496,0.140359653058371,0.154231772451792,0.375515739955493,0.00848476362890964,0.0233248901048181,0.720518487719189,0.000858120920573076,0.00848476362890964,"habeck.schultz.2015.aob.plants",2015,"after","SMD","habeck.schultz.2015.aob.plants"
"MA_334",0.589105246655954,0.0855187304325665,2.51108595865206e-10,0.617035290781185,0.161518814680177,0.000210418424264787,0.00284016214966011,0.0143445732736011,0.843375377669585,0.00167315442369769,0.00284016214966011,"wolowski.et.al.2014.plos.one",2014,"after","SMD","wolowski.et.al.2014.plos.one"
"MA_335",0.0811836862319829,0.0812785920101882,0.318389873369083,-0.0777330561329952,0.154586591697033,0.615309470954325,-0.0338847071824942,0.0282233292209323,0.230515484010934,-0.00275088543596627,-0.0338847071824942,"duan.et.al.2010.biol.lett",2010,"after","SMD","duan.et.al.2010.biol.lett"
"MA_336",-0.0606414663416964,0.0151848344849036,6.86622655313051e-05,-0.106136469536597,0.0290212001060391,0.000264971478347641,-0.0129625910660676,0.00704748646644089,0.0660915866678493,0.000786070529834134,0.0129625910660676,"duan.et.al.2010.biol.lett",2010,"after","SMD","duan.et.al.2010.biol.lett"
"MA_337",0.444248558984214,0.118721427112178,0.000234317333447989,0.312715999712583,0.149831470464724,0.0380614548045381,-0.0254877731627991,0.0179080709055466,0.156118122823302,-0.0113229064993082,-0.0254877731627991,"janetski.et.al.2009.oecologia",2009,"after","lnRR","janetski.et.al.2009.oecologia"
"MA_338",0.285915158756456,0.0882714296568238,0.00157156245590305,0.337883731895566,0.152087914382039,0.0283007006414758,0.00828457221576198,0.019743582429184,0.675568263850182,0.00236868478029752,0.00828457221576198,"janetski.et.al.2009.oecologia",2009,"after","SMD","janetski.et.al.2009.oecologia"
"MA_339",0.290460179217458,0.00635520719269627,0,0.295706626460483,0.0114791214264004,1.87995925041648e-141,0.00125895288124332,0.00229389468382153,0.583136776342262,0.000365675679512456,0.00125895288124332,"leffler.et.al.2014.ecol",2014,"after","SMD","leffler.et.al.2014.ecol"
"MA_340",0.168500898041655,0.126526920347438,0.190677174419354,0.225446729535444,0.183934133766622,0.227856659340696,0.0158765417526551,0.0374350105175455,0.673877372576484,0.00267521154306423,0.0158765417526551,"castanho.et.al.2015.peerj",2015,"after","lnRR","castanho.et.al.2015.peerj"
"MA_341",0.200254399201565,0.106265342835107,0.0671670046617195,0.228788802091357,0.184275912478339,0.222213880386718,0.0057013791305208,0.0288202772732163,0.844264639902433,0.00114172625249056,0.0057013791305208,"castanho.et.al.2015.peerj",2015,"after","lnRR","castanho.et.al.2015.peerj"
"MA_342",0.249746324673402,0.145494787045967,0.0936122670924716,0.130213962239007,0.283753361250146,0.648791097513773,-0.0243816948789276,0.040147722649865,0.547084380250657,-0.00608923868529865,-0.0243816948789276,"castanho.et.al.2015.peerj",2015,"after","uncommon","castanho.et.al.2015.peerj"
"MA_343",-0.228259738698028,0.0535437370111586,3.76215997921941e-05,-0.274015893344519,0.0921941298070588,0.00350671255422738,-0.00438769121583302,0.00726609958316641,0.54695907492088,0.00100153325696679,0.00438769121583302,"civitello.et.al.2015.pnas",2015,"after","SMD","civitello.et.al.2015.pnas"
"MA_344",-0.328130753417819,0.0406503887442415,6.21989327716435e-14,-0.296126866912689,0.0622791271720902,3.79362934123617e-06,0.00389271732060194,0.0049514073576666,0.432690172294765,-0.0012773202673465,-0.00389271732060194,"civitello.et.al.2015.pnas",2015,"after","SMD","civitello.et.al.2015.pnas"
"MA_345",0.778313045228254,0.0812153428383006,4.863257271629e-16,0.707564652376425,0.131639076033225,4.65165986991683e-07,-0.00622852511682605,0.0089940845834106,0.490143648284502,-0.00484774235089966,-0.00622852511682605,"dougherty.shuker.2015.behav.ecol",2015,"after","Zr","dougherty.shuker.2015.behav.ecol"
"MA_346",0.697151286940274,0.0863621176955218,1.15346999633829e-12,0.539293336850701,0.140788283278521,0.000217943412676454,-0.0135676977738989,0.00967220264157639,0.163640862701655,-0.00945873796389057,-0.0135676977738989,"dougherty.shuker.2015.behav.ecol",2015,"after","Zr","dougherty.shuker.2015.behav.ecol"
"MA_347",0.319406833806859,0.0680799603798367,3.16687064247864e-06,0.196681801570596,0.0968824575461559,0.0426633085590087,-0.0139638876335547,0.00790683486592149,0.0777536855695643,-0.00446016113666837,-0.0139638876335547,"ferreira.et.al.2015.biol.rev",2015,"after","lnRR","ferreira.et.al.2015.biol.rev"
"MA_348",0.507479157392248,0.078742533712115,2.18469423275793e-06,0.524232137567349,0.111512969092524,0.000137075376144058,0.00483697616202309,0.0295761152743998,0.87173200777879,0.00245466458702989,0.00483697616202309,"koppik.et.al.2015.anim.cogn",2015,"after","SMD","koppik.et.al.2015.anim.cogn"
"MA_349",-0.274708941082323,0.079216829098433,0.000594237307146463,-0.221613603870387,0.124879147634498,0.0768845419437063,0.0111822690033313,0.0201802809963052,0.579874116708781,-0.00307186927194803,-0.0111822690033313,"mehrabi.tuck.2015.new.phyto",2015,"after","SMD","mehrabi.tuck.2015.new.phyto"
"MA_350",0.264540124927772,0.0668176132634744,9.73332100831641e-05,0.412376667380883,0.0954578802523481,2.23122134473018e-05,0.0178522080908076,0.00833063964340482,0.0330557957656334,0.00472262535857882,0.0178522080908076,"romero.et.al.2015.biol.rev",2015,"after","lnRR","romero.et.al.2015.biol.rev"
"MA_351",-0.34042233533983,0.0510918373526009,4.93104802608377e-11,-0.134876923088224,0.0735034888462331,0.0668735354242256,0.0190595825953098,0.00516379909327874,0.000238215179086814,-0.00648830761754185,-0.0190595825953098,"senior.et.al.2015.am.nat",2015,"after","lnRR","senior.et.al.2015.am.nat"
"MA_352",0.309404487723156,0.125601351938898,0.0155823313766161,0.235794753990844,0.224984205563481,0.297331565051946,-0.00965399016036013,0.024447416010231,0.693829796823722,-0.00298698788004958,-0.00965399016036013,"wang.et.al.2015.sci.reps",2015,"after","Zr","wang.et.al.2015.sci.reps"
"MA_353",0.651630766270105,0.0982137875481209,4.05058046683429e-09,0.468836374340524,0.132770682137853,0.000706811610651496,-0.0184328587428759,0.00948824722478404,0.0557561456765459,-0.0120114178671745,-0.0184328587428759,"kamiya.et.al.2014.biol.rev",2014,"after","Zr","kamiya.et.al.2014.biol.rev"
"MA_354",0.663346020744709,0.131695500309424,8.96746785454708e-06,0.37606856552935,0.204677291890555,0.0732366421002448,-0.0232854819967888,0.0132326414395946,0.0857411313184699,-0.0154463318236916,-0.0232854819967888,"kamiya.et.al.2014.biol.rev",2014,"after","Zr","kamiya.et.al.2014.biol.rev"
"MA_355",0.811944537235548,0.205694646233544,0.000864151623154897,1.07984268328657,0.32582263106909,0.00385838445541277,0.044520226456644,0.0418590507858105,0.301582359544514,0.0361479546679829,0.044520226456644,"kamiya.et.al.2014.biol.rev",2014,"after","Zr","kamiya.et.al.2014.biol.rev"
"MA_356",0.0455964993333062,0.208245030754454,0.829019189356897,0.10551597978308,0.354572566622601,0.769426131293886,0.00659411794791216,0.0333832104762433,0.845627859282573,0.0003006686945774,0.00659411794791216,"kamiya.et.al.2014.biol.rev",2014,"after","Zr","kamiya.et.al.2014.biol.rev"
"MA_357",0.779907973691902,0.0937426250237427,5.36129935566316e-10,0.637806965654044,0.119079296595434,5.04128463261092e-06,-0.0221466562260788,0.0137830929493676,0.11683554255856,-0.0172723537813222,-0.0221466562260788,"kamiya.et.al.2014.ecogeg",2014,"after","Zr","kamiya.et.al.2014.ecogeg"
"MA_360",-0.170020055869591,0.0593733431612034,0.00456110765451074,-0.0190544066780538,0.0722397472719865,0.792188284103276,0.026679608557014,0.0109535161402008,0.0155975766977553,-0.00453606853744271,-0.026679608557014,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_361",-0.0273729647290636,0.124520077732821,0.828128148528021,-0.083896166216236,0.230404852692826,0.719585882407273,-0.00751747502346897,0.0609536008816318,0.903075910580637,0.000205775578654511,0.00751747502346897,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_362",-0.167593247506436,0.0779694791869353,0.0320270304124976,-0.138816293743393,0.11662091417681,0.234428325166751,0.00528173875761482,0.0156737027509375,0.736258446124001,-0.000885183750869351,-0.00528173875761482,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_363",0.0614817319038415,0.0883638507023658,0.48738709353695,0.0147895376404321,0.162140646146237,0.927415504530776,-0.00839647029733725,0.0238170118684586,0.724811470524726,-0.000516229535876783,-0.00839647029733725,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_364",-0.106252286034424,0.0935469608177763,0.258747722265351,-0.171727933620755,0.150195712073346,0.255645983375511,-0.0133652594042865,0.0238507159832208,0.576492055103194,0.00142008936514799,0.0133652594042865,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_365",-0.257303882709269,0.101774501703062,0.0142104432709131,-0.273315848246734,0.183178723502675,0.141194615318399,-0.00264659441306531,0.0312806029949413,0.932869378686261,0.000680979018446553,0.00264659441306531,"maggi.et.al.2015.diversity.distrib",2015,"after","SMD","maggi.et.al.2015.diversity.distrib"
"MA_366",0.365255018587367,0.115148822688589,0.00167007739319552,0.425234886491211,0.201322074083302,0.0354945520265652,0.0147756456468861,0.0408981153842147,0.718144903389556,0.00539687872539204,0.0147756456468861,"meli.et.al.2014.plosone",2014,"after","lnRR","meli.et.al.2014.plosone"
"MA_367",-0.130522990970867,0.0589626252381985,0.0272950207837732,-0.624340280232533,0.105615617951718,6.22662870447645e-09,-0.087852379845206,0.0145324551001904,2.89106086949349e-09,0.0114667553813279,0.087852379845206,"meli.et.al.2014.plosone",2014,"after","lnRR","meli.et.al.2014.plosone"
"MA_368",0.0684731461360189,0.0847407723352534,0.420032942829332,-0.0225322673475323,0.15410173808543,0.883898231170036,-0.00549071813616095,0.00777559457994862,0.480922192016522,-0.000375966745329095,-0.00549071813616095,"nakagawa.et.al.2015.methods.ecol.evol",2015,"after","SMD","nakagawa.et.al.2015.methods.ecol.evol"
"MA_369",0.182841396835368,0.0745147760494818,0.0172168418938679,0.225422811701586,0.11551281126221,0.0560065925128249,0.00957618146795123,0.0198763193470176,0.63183379808361,0.00175092239595102,0.00957618146795123,"dantzer.et.al.2014.conserv.physiol",2014,"after","SMD","dantzer.et.al.2014.conserv.physiol"
"MA_370",0.656008197553281,0.110021415405885,6.61116688020446e-08,0.699042370793394,0.194819826965658,0.000579344317884013,0.00309519564330523,0.00940523244257374,0.74296745188294,0.0020304737150344,0.00309519564330523,"orzechowski.et.al.2015.gcb",2015,"after","lnRR","orzechowski.et.al.2015.gcb"
"MA_371",-0.167679434542355,0.203219415539474,0.413474552781097,0.16380742847119,0.351741914025335,0.643625320373468,0.028995648184414,0.0255472439682501,0.262262665349231,-0.00486197389175215,-0.028995648184414,"orzechowski.et.al.2015.gcb",2015,"after","lnRR","orzechowski.et.al.2015.gcb"
"MA_372",0.968154399580182,0.0761608846265917,1.13462756995722e-18,0.833714042332091,0.115688351238222,1.20894947332924e-09,-0.025575442502495,0.0169166707681675,0.135910554306126,-0.0247609771800002,-0.025575442502495,"poulin.kamiya.et.al.2015.parasitology",2015,"after","Zr","poulin.kamiya.et.al.2015.parasitology"
"MA_373",0.412189255813502,0.0755183225553747,4.67513055631268e-07,0.421998391828471,0.138661089880958,0.00312241814049391,0.000813882008708076,0.00965102895360832,0.932993837087239,0.000335473419490365,0.000813882008708076,"prevedello.et.al.2013.j.anim.ecol",2013,"after","SMD","prevedello.et.al.2013.j.anim.ecol"
"MA_374",0.451534240527527,0.0529137481587026,3.21736478527742e-16,0.411181407467845,0.078717619647082,2.87107798107452e-07,-0.0048722326730323,0.00702544584646391,0.488403098166055,-0.00219997987969525,-0.0048722326730323,"rosas.guerrero.et.al.2014.ecol.letts",2014,"after","SMD","rosas.guerrero.et.al.2014.ecol.letts"
"MA_375",0.423796101316726,0.148884510065734,0.00506208490345587,0.386279324963148,0.208690064603565,0.0662223415284051,-0.00992906647254993,0.0350968023975687,0.77765580795613,-0.00420789966077457,-0.00992906647254993,"des.roches.et.al.2018.nat.ecol.evol",2018,"after","SMD","des.roches.et.al.2018.nat.ecol.evol"
"MA_376",-0.567178899760922,0.155100084000256,0.000705291473328455,-0.40357200825448,0.229241044675052,0.0857865128270943,0.0295028716522963,0.0306843619642035,0.3419396869529,-0.0167334062812546,-0.0295028716522963,"isaza.et.al.2020.pollut",2020,"after","lnRR","isaza.et.al.2020.pollut"
"MA_377",-0.37889950218534,0.0658335498480399,2.70786676153823e-08,-0.357969782562473,0.111027194388408,0.0014451613843662,0.0020566893073914,0.00921449769898737,0.823575118422897,-0.000779278554719508,-0.0020566893073914,"isaza.et.al.2020.pollut",2020,"after","lnRR","isaza.et.al.2020.pollut"
